"PUBLICATION","SCENARIO","CATEGORY","PRODUCT","FLOW","UNIT","REGION","YEAR","VALUE"
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Central and South America",2050,1269
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Central and South America",2030,720
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Central and South America",2035,1078
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Central and South America",2050,2663
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Brazil",2022,54
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Brazil",2023,59
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Brazil",2030,87
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Brazil",2035,102
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Brazil",2050,137
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Brazil",2030,145
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Brazil",2035,277
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Brazil",2050,682
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Europe",2022,884
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Europe",2023,916
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Europe",2030,986
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Europe",2035,1061
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Europe",2050,1635
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Europe",2030,1217
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Europe",2035,1658
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Europe",2050,2912
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","European Union",2022,695
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","European Union",2023,715
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","European Union",2030,777
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","European Union",2035,845
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","European Union",2050,1400
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","European Union",2030,965
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","European Union",2035,1289
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","European Union",2050,2086
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Africa",2022,363
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Africa",2023,373
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Africa",2030,463
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Africa",2035,536
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Africa",2050,817
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Africa",2030,561
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Africa",2035,803
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Africa",2050,1858
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Middle East",2022,1551
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Middle East",2023,1649
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Middle East",2030,2053
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Middle East",2035,2360
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Middle East",2050,2903
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Middle East",2030,2065
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Middle East",2035,3311
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Middle East",2050,6042
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Eurasia",2022,810
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Eurasia",2023,814
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Eurasia",2030,914
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Eurasia",2035,927
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Eurasia",2050,946
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Eurasia",2030,903
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Eurasia",2035,954
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Eurasia",2050,1014
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Russia",2022,729
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Russia",2023,723
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Russia",2030,801
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Russia",2035,806
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Russia",2050,805
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Russia",2030,792
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Russia",2035,835
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Russia",2050,861
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Asia Pacific",2022,5250
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Asia Pacific",2023,5355
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Asia Pacific",2030,6363
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Asia Pacific",2035,7074
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Asia Pacific",2050,8236
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Asia Pacific",2030,6358
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Asia Pacific",2035,8520
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Asia Pacific",2050,15383
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","China",2022,3015
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","China",2023,3087
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","China",2030,3571
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","China",2035,3651
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","China",2050,3644
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","China",2030,3586
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","China",2035,4731
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","China",2050,6866
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","India",2022,1028
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","India",2023,1083
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","India",2030,1350
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","India",2035,1593
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","India",2050,2148
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","India",2030,1276
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","India",2035,1585
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","India",2050,3211
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Japan",2022,228
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Japan",2023,229
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Japan",2030,216
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Japan",2035,238
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Japan",2050,278
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Japan",2030,258
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Japan",2035,409
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Japan",2050,814
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Southeast Asia",2022,451
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Southeast Asia",2023,434
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Southeast Asia",2030,528
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Southeast Asia",2035,632
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Southeast Asia",2050,855
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Southeast Asia",2030,527
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Southeast Asia",2035,649
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","Final demand","PJ","Southeast Asia",2050,2424
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","International bunkers","PJ","World",2022,0
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","International bunkers","PJ","World",2023,0
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","International bunkers","PJ","World",2030,6
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","International bunkers","PJ","World",2035,17
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen (incl onsite)","International bunkers","PJ","World",2050,78
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","International bunkers","PJ","World",2030,92
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","International bunkers","PJ","World",2035,210
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen (incl onsite)","International bunkers","PJ","World",2050,580
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","Low-emissions hydrogen production","Million tonnes","World",2023,0.5872931
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","Low-emissions hydrogen production","Million tonnes","World",2030,6.792179
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","Low-emissions hydrogen production","Million tonnes","World",2035,14.68791
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","Low-emissions hydrogen production","Million tonnes","World",2050,45.88515
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen","Low-emissions hydrogen production","Million tonnes","World",2030,25.01367
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen","Low-emissions hydrogen production","Million tonnes","World",2035,78.25196
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen","Low-emissions hydrogen production","Million tonnes","World",2050,260.4177
"World Energy Outlook 2024","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","Low-emissions hydrogen production","Million tonnes","World",2030,66.02731
"World Energy Outlook 2024","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","Low-emissions hydrogen production","Million tonnes","World",2035,151.6241
"World Energy Outlook 2024","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","Low-emissions hydrogen production","Million tonnes","World",2050,400.7166
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","Water electrolysis","Million tonnes","World",2023,8.440121E-02
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","Water electrolysis","Million tonnes","World",2030,4.838772
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","Water electrolysis","Million tonnes","World",2035,10.79864
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","Water electrolysis","Million tonnes","World",2050,37.14734
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen","Water electrolysis","Million tonnes","World",2030,18.04689
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen","Water electrolysis","Million tonnes","World",2035,61.00801
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen","Water electrolysis","Million tonnes","World",2050,202.7862
"World Energy Outlook 2024","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","Water electrolysis","Million tonnes","World",2030,49.12544
"World Energy Outlook 2024","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","Water electrolysis","Million tonnes","World",2035,118.2076
"World Energy Outlook 2024","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","Water electrolysis","Million tonnes","World",2050,325.8568
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","Fossil fuels with CCUS","Million tonnes","World",2023,0.5028848
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","Fossil fuels with CCUS","Million tonnes","World",2030,1.931816
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","Fossil fuels with CCUS","Million tonnes","World",2035,3.867282
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","Fossil fuels with CCUS","Million tonnes","World",2050,8.717943
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen","Fossil fuels with CCUS","Million tonnes","World",2030,6.921773
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen","Fossil fuels with CCUS","Million tonnes","World",2035,17.1206
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen","Fossil fuels with CCUS","Million tonnes","World",2050,57.32603
"World Energy Outlook 2024","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","Fossil fuels with CCUS","Million tonnes","World",2030,16.76756
"World Energy Outlook 2024","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","Fossil fuels with CCUS","Million tonnes","World",2035,33.03179
"World Energy Outlook 2024","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","Fossil fuels with CCUS","Million tonnes","World",2050,73.56036
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","Bioenergy and other","Million tonnes","World",2023,7.01092E-06
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","Bioenergy and other","Million tonnes","World",2030,2.158611E-02
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","Bioenergy and other","Million tonnes","World",2035,0.0219761
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","Bioenergy and other","Million tonnes","World",2050,0.0199002
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen","Bioenergy and other","Million tonnes","World",2030,4.500845E-02
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen","Bioenergy and other","Million tonnes","World",2035,0.1233578
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen","Bioenergy and other","Million tonnes","World",2050,0.3055978
"World Energy Outlook 2024","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","Bioenergy and other","Million tonnes","World",2030,0.1343396
"World Energy Outlook 2024","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","Bioenergy and other","Million tonnes","World",2035,0.3848411
"World Energy Outlook 2024","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","Bioenergy and other","Million tonnes","World",2050,1.299366
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","Transformation of hydrogen","Million tonnes","World",2023,0.2891014
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","Transformation of hydrogen","Million tonnes","World",2030,4.409508
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","Transformation of hydrogen","Million tonnes","World",2035,8.814573
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","Transformation of hydrogen","Million tonnes","World",2050,25.96678
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen","Transformation of hydrogen","Million tonnes","World",2030,15.82261
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen","Transformation of hydrogen","Million tonnes","World",2035,48.21759
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen","Transformation of hydrogen","Million tonnes","World",2050,139.5588
"World Energy Outlook 2024","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","Transformation of hydrogen","Million tonnes","World",2030,40.56309
"World Energy Outlook 2024","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","Transformation of hydrogen","Million tonnes","World",2035,90.69672
"World Energy Outlook 2024","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","Transformation of hydrogen","Million tonnes","World",2050,201.0035
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","To power generation","Million tonnes","World",2023,0
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","To power generation","Million tonnes","World",2030,0.9293361
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","To power generation","Million tonnes","World",2035,2.429157
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","To power generation","Million tonnes","World",2050,3.035865
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen","To power generation","Million tonnes","World",2030,4.086071
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen","To power generation","Million tonnes","World",2035,11.23727
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen","To power generation","Million tonnes","World",2050,20.45524
"World Energy Outlook 2024","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","To power generation","Million tonnes","World",2030,16.74143
"World Energy Outlook 2024","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","To power generation","Million tonnes","World",2035,30.15145
"World Energy Outlook 2024","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","To power generation","Million tonnes","World",2050,44.4771
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","To hydrogen-based fuels","Million tonnes","World",2023,1.89514E-05
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","To hydrogen-based fuels","Million tonnes","World",2030,1.304604
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","To hydrogen-based fuels","Million tonnes","World",2035,3.660676
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","To hydrogen-based fuels","Million tonnes","World",2050,17.27694
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen","To hydrogen-based fuels","Million tonnes","World",2030,7.264594
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen","To hydrogen-based fuels","Million tonnes","World",2035,29.96699
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen","To hydrogen-based fuels","Million tonnes","World",2050,109.0208
"World Energy Outlook 2024","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","To hydrogen-based fuels","Million tonnes","World",2030,15.66051
"World Energy Outlook 2024","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","To hydrogen-based fuels","Million tonnes","World",2035,49.63932
"World Energy Outlook 2024","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","To hydrogen-based fuels","Million tonnes","World",2050,148.135
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","In oil refining","Million tonnes","World",2023,0.2821202
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","In oil refining","Million tonnes","World",2030,1.960119
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","In oil refining","Million tonnes","World",2035,2.445194
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","In oil refining","Million tonnes","World",2050,5.045193
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen","In oil refining","Million tonnes","World",2030,2.784896
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen","In oil refining","Million tonnes","World",2035,4.525529
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen","In oil refining","Million tonnes","World",2050,6.83063
"World Energy Outlook 2024","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","In oil refining","Million tonnes","World",2030,5.993428
"World Energy Outlook 2024","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","In oil refining","Million tonnes","World",2035,7.658249
"World Energy Outlook 2024","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","In oil refining","Million tonnes","World",2050,4.7202
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","To biofuels","Million tonnes","World",2023,6.962283E-03
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","To biofuels","Million tonnes","World",2030,0.215451
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","To biofuels","Million tonnes","World",2035,0.2795438
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","To biofuels","Million tonnes","World",2050,0.608807
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen","To biofuels","Million tonnes","World",2030,1.687051
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen","To biofuels","Million tonnes","World",2035,2.487906
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen","To biofuels","Million tonnes","World",2050,3.252173
"World Energy Outlook 2024","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","To biofuels","Million tonnes","World",2030,2.167696
"World Energy Outlook 2024","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","To biofuels","Million tonnes","World",2035,3.247796
"World Energy Outlook 2024","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","To biofuels","Million tonnes","World",2050,3.671169
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","Hydrogen demand for end-use sectors","Million tonnes","World",2023,0.3436229
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","Hydrogen demand for end-use sectors","Million tonnes","World",2030,2.341831
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","Hydrogen demand for end-use sectors","Million tonnes","World",2035,5.745885
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","Hydrogen demand for end-use sectors","Million tonnes","World",2050,19.7257
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen","Hydrogen demand for end-use sectors","Million tonnes","World",2030,8.700452
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen","Hydrogen demand for end-use sectors","Million tonnes","World",2035,29.02917
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen","Hydrogen demand for end-use sectors","Million tonnes","World",2050,116.6634
"World Energy Outlook 2024","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","Hydrogen demand for end-use sectors","Million tonnes","World",2030,24.02328
"World Energy Outlook 2024","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","Hydrogen demand for end-use sectors","Million tonnes","World",2035,59.27029
"World Energy Outlook 2024","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","Hydrogen demand for end-use sectors","Million tonnes","World",2050,190.8328
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","Low-emissions hydrogen-based fuels","Million tonnes","World",2023,0
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","Low-emissions hydrogen-based fuels","Million tonnes","World",2030,0.6667352
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","Low-emissions hydrogen-based fuels","Million tonnes","World",2035,3.048432
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","Low-emissions hydrogen-based fuels","Million tonnes","World",2050,17.05738
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen","Low-emissions hydrogen-based fuels","Million tonnes","World",2030,6.690534
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen","Low-emissions hydrogen-based fuels","Million tonnes","World",2035,29.42925
"World Energy Outlook 2024","Announced Pledges Scenario","Energy","Hydrogen","Low-emissions hydrogen-based fuels","Million tonnes","World",2050,108.0175
"World Energy Outlook 2024","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","Low-emissions hydrogen-based fuels","Million tonnes","World",2030,14.8372
"World Energy Outlook 2024","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","Low-emissions hydrogen-based fuels","Million tonnes","World",2035,47.55974
"World Energy Outlook 2024","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen","Low-emissions hydrogen-based fuels","Million tonnes","World",2050,145.3844
"World Energy Outlook 2024","Stated Policies Scenario","Energy","Hydrogen","Total final consumption","Million tonnes","World",2023,0
